Distance(m),x(NI),x(CR),x(V),f(FCC_A1),f(BCC_A2)
1.2917594654788418e-06,0.5983246927537652,0.40006247786211985,0.0016128293841149684,0.9999999999999998,0.0
1.3140311804008908e-06,0.597867050222582,0.3997824471404056,0.002350502637012337,1.0,0.0
1.3363028953229398e-06,0.5981611368490517,0.39998871999610114,0.0018501431548471371,0.9999999999999998,0.0
1.3585746102449888e-06,0.5980273133289338,0.3998941325654374,0.002078554105628867,1.0,0.0
1.3808463251670379e-06,0.5979864343733265,0.39990798987176607,0.0021055757549074358,1.0,0.0
1.4031180400890869e-06,0.5979901303546913,0.39985569414539385,0.0021541754999148425,1.0,0.0
1.4253897550111359e-06,0.5981284660593194,0.39999203721952453,0.00187949672115607,0.9999999999999998,0.0
1.447661469933185e-06,0.5976911725442602,0.3996993801785737,0.0026094472771661455,1.0,0.0
1.469933184855234e-06,0.5981428153418815,0.39998801469412354,0.0018691699639948795,0.9999999999999998,0.0
1.492204899777283e-06,0.5980442364831141,0.39996582931304847,0.0019899342038374197,1.0,0.0
1.514476614699332e-06,0.5980241211035164,0.39994386157265505,0.0020320173238285734,1.0,0.0
1.536748329621381e-06,0.5981124227518303,0.4000317425631779,0.0018558346849917727,0.9999999999999998,0.0
1.55902004454343e-06,0.5977835419510082,0.3997894796022571,0.0024269784467346586,1.0,0.0
1.5812917594654788e-06,0.5982445829588914,0.40010753571429963,0.0016478813268089487,0.9999999999999998,0.0
1.6035634743875278e-06,0.5977173713336785,0.39981821959039443,0.002464409075927004,1.0000000000000002,0.0
1.6258351893095768e-06,0.5982541569014772,0.4001146630180059,0.0016311800805168088,0.9999999999999998,0.0
1.6481069042316258e-06,0.598087335499811,0.40002778570207637,0.0018848787981126571,0.9999999999999998,0.0
1.6703786191536748e-06,0.5981506306171978,0.40000914562339973,0.0018402237594024441,0.9999999999999998,0.0
1.6926503340757238e-06,0.5979953227939316,0.3999786098612822,0.0020260673447861986,1.0,0.0
1.7149220489977729e-06,0.5980301193932827,0.40003602084066253,0.0019338597660548866,0.9999999999999998,0.0
1.7371937639198219e-06,0.5980364940682599,0.4000069874067705,0.0019565185249695734,0.9999999999999998,0.0
1.7594654788418709e-06,0.5981138789573288,0.40004905081764996,0.0018370702250212257,0.9999999999999998,0.0
1.78173719376392e-06,0.5975507779934329,0.4006185132147227,0.001830708791844381,0.9999999999999998,0.0
1.804008908685969e-06,0.5971485851424138,0.400948565700112,0.0019028491574742516,0.9999999999999998,0.0
1.826280623608018e-06,0.5970898799165241,0.40095535021564765,0.0019547698678283373,0.9999999999999998,0.0
1.848552338530067e-06,0.5971766100047682,0.4010591697138941,0.0017642202813377824,0.9999999999999998,0.0
1.8708240534521158e-06,0.5968271960580653,0.40080530888839583,0.0023674950535388485,1.0000000000000002,0.0
1.8930957683741648e-06,0.5971055724190208,0.4010491330264145,0.001845294554564633,1.0000000000000002,0.0
1.915367483296214e-06,0.5967195217910276,0.40084945173232545,0.0024310264766469647,1.0000000000000002,0.0
1.937639198218263e-06,0.5972548700725755,0.4011513267564503,0.0015938031709741892,1.0,0.0
1.959910913140312e-06,0.5966846454228829,0.40086930975156776,0.002446044825549298,1.0000000000000002,0.0
1.982182628062361e-06,0.5969922115407953,0.40101488392440593,0.0019929045347987047,1.0000000000000002,0.0
2.0044543429844096e-06,0.5971048787929442,0.4011872234625041,0.0017078977445517682,1.0000000000000002,0.0
2.0267260579064586e-06,0.5968579772256657,0.40096673827760504,0.002175284496729226,1.0000000000000002,0.0
2.0489977728285077e-06,0.5969318501178003,0.40107646376308925,0.0019916861191105664,1.0000000000000002,0.0
